Country,Country_Code,Year,Indicator_Code,Indicator_Name,Value
Turkiye,TUR,2016,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,6.26556196399699
Turkiye,TUR,2015,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,6.87689834308907
Turkiye,TUR,2014,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,6.53828042868413
Turkiye,TUR,2013,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,6.64997261417217
Turkiye,TUR,2012,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,7.658344974583
Turkiye,TUR,2011,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,8.1265846445357
Turkiye,TUR,2010,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,8.90737962747164
Turkiye,TUR,2009,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,8.01952664747498
Turkiye,TUR,2008,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,7.38022403324347
Turkiye,TUR,2007,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,7.41825141005247
Turkiye,TUR,2006,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,8.06197674009426
Turkiye,TUR,2005,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,9.1349746278064
Turkiye,TUR,2004,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,9.30334217653319
Turkiye,TUR,2003,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,9.77425990072158
Turkiye,TUR,2002,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,10.1712688801184
Turkiye,TUR,2001,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,8.77213969287109
Turkiye,TUR,2000,NV.AGR.TOTL.ZS,Agriculture_value_added_pct_GDP,10.01837794564
